insul_thick,wwr,wall_thick,u_win_n,u_win_s,u_win_e,u_win_w,u_wall,u_roof,u_ground,shgc_n,shgc_s,shgc_e,shgc_w,window_type_id,roof_insul_thick,floor_num,public_area,room_area,room_count,building_length,building_width,aspect_ratio,floor_height,orientation_deg,equip_power,dhw_per_person,occupancy_density,light_power,cool_set,heat_set,dhw_temp,cop_cooling,cop_heating,boiler_eff,fan_eff,fresh_air_ach,operation_hours,sample_id,source_lhs_index,gross_floor_area_m2,footprint_area_m2,building_height_m,building_volume_m3,guestroom_total_area_m2,usable_area_m2,usable_area_ratio,geometry_feasible,estimated_people,daily_operation_hours,schedule_on_fraction,wall_R_m2K_W,roof_R_m2K_W,floor_R_m2K_W,glass_vt,ideal_cooling_supply_kwh,ideal_heating_supply_kwh,ideal_cooling_zone_kwh,ideal_heating_zone_kwh,smoke_test_load_model,ideal_cooling_load_kwh,ideal_heating_load_kwh,cooling_electricity_kwh,heating_electricity_kwh,lighting_electricity_kwh,equipment_electricity_kwh,fan_electricity_kwh,electricity_kwh,dhw_thermal_kwh,natural_gas_kwh,site_energy_kwh,eui_kwh_m2,simulation_mode
0.08440803292757154,0.3900477229964433,0.2282857573617296,0.9045860117985964,1.770655102649677,1.8047777543440393,1.7977074727832938,0.6083345542282248,0.20545878600527145,0.35225171755142637,0.37470101449185755,0.2776849240153628,0.5982311219305199,0.3004142663735742,2,0.10685070117133993,11,124.49222638514058,23.524534035892362,234,42.21275392873917,18.0,2.065417899295099,2.991118382778757,82.30870611727212,2.7076037505167148,0.17181391768133236,0.22251224337422343,5.926041406823694,25.2623193485819,21.929116505897742,50.54510840480964,4.746188519337152,3.70429220400107,0.9132374492583111,0.6131303602251171,0.5404516807002127,2733.5484496118675,sample_0070,69,8358.125277890356,759.829570717305,32.902302210566326,25000.14216426565,5504.740964398813,5629.233190783953,0.6735042851864034,True,374.40000000000003,7.489173834553061,0.3120489097730442,1.4738323173482544,4.727156179801155,2.6688789895793956,0.65,403955.18484418915,217401.7794191037,403955.18484418915,217401.7794191037,1.0,403955.18484418915,217401.7794191037,85111.49171558932,58689.15502515819,135394.2852167964,61861.544542939475,10039.730474185895,351096.20697466924,970428.6539485224,1062624.6818247098,1413720.888799379,169.14329969892617,engineering_smoke_test
0.051002302536125275,0.37572241309401977,0.20332118318211695,0.8114096455563425,0.9020201351976862,0.9348660392927586,1.1098516061173431,0.4985228741247514,0.23021258963437996,0.17476636331605383,0.2777471463345756,0.3922763621565459,0.611841219661232,0.6054753073588135,3,0.13858986235045556,9,105.08550305660587,22.468069632140196,122,36.71598268647454,12.472762102581184,2.943693015589252,3.165417317538269,71.04864384115214,2.9657824830342197,0.14029314010777957,0.15185172280178116,6.182469252063655,25.54995542494628,20.884308121192504,49.83237384923087,3.900497046056147,3.380052221675185,0.8408325387793106,0.697250240191083,1.1050524784926508,2659.935701209799,sample_0071,70,4121.547456697979,457.94971741088654,28.488755857844424,13046.417694487593,2741.104495121104,2846.1899981777096,0.6905634420276613,True,195.20000000000002,7.287495071807668,0.3036456279919862,1.835926010427674,4.2038110903846935,5.551924866008476,0.75,210819.1103501882,102439.15504522141,210819.1103501882,102439.15504522141,1.0,210819.1103501882,102439.15504522141,54049.29368254507,30306.97407226792,67778.72710304223,32514.025281639955,9166.539144449474,193815.5592839446,404845.1211184017,481481.27296089276,675296.8322448374,163.84545837205002,engineering_smoke_test
0.0740249377362821,0.5335904866386775,0.293862249557448,0.8227214229743891,0.9406691263398017,1.9236504873284714,0.9686970598305242,0.7543847541484229,0.4070537578313952,0.39888502599109066,0.46444664764175725,0.3656785981178332,0.5807252050915684,0.2519774690840239,2,0.08166047016128529,14,108.24830434434242,24.215949143572402,215,35.56963577297234,15.391611453618884,2.3109754219145904,2.8851925526235895,10.0160493228805,3.560768975923303,0.11371297736543232,0.15556812282124383,4.775291746544871,24.295453346716883,20.28763925755607,48.70214190009275,3.167989170905297,3.0948049637175097,0.8923956890058863,0.678299771842102,0.6130191367351513,2929.0799250301934,sample_0072,71,7664.636187100662,547.474013364333,40.39269573673025,22113.951245592096,5206.429065868067,5314.677370212409,0.6934024316975202,True,344.0,8.024876506932037,0.33436985445550155,1.1555835228653801,2.3166779713017847,2.3369880663365277,0.65,448836.5531354072,192306.93564107,448836.5531354072,192306.93564107,1.0,448836.5531354072,192306.93564107,141678.68920055238,62138.62840974284,107206.88505090465,79940.44564310474,9756.60405981868,400721.25236412324,559519.9343043317,626986.3707293649,1027707.6230934882,134.08433198996283,engineering_smoke_test
0.05193458676486465,0.40012926233132834,0.2634586608157373,0.8922192921136917,1.1117765376059396,1.6955734193260028,1.37558005319003,0.5549587067993278,0.2968197174446121,0.23960861932597194,0.4959143543869352,0.2564066689481523,0.5550526767384043,0.4357703575867715,3,0.1318386382846942,7,115.6886900490487,26.20988675664899,177,48.59390947112879,16.28126644425802,2.984651693865412,2.957474906766655,54.782498299591566,2.5602426710063,0.19073185383960334,0.11525264007753233,5.805565270158425,25.712220779312226,20.335328407204003,47.946493110586474,3.7926355197419825,2.9680359990076943,0.830877936560974,0.6316601462182845,0.8865576079426085,2627.902249246298,sample_0073,72,5538.192713673207,791.1703876676011,20.702324347366584,16379.065979526438,4639.149955926871,4754.83864597592,0.8585542056412611,True,283.2,7.199732189715886,0.2999888412381619,1.6319358697287698,3.2290484197250287,4.003472568779194,0.75,277668.1946236499,131111.97842014907,277668.1946236499,131111.97842014907,1.0,277668.1946236499,131111.97842014907,73212.4648356771,44174.65908903525,84493.20470704338,37261.334260245036,10068.634436332542,249210.29732833328,755292.6542728964,909029.619199028,1158239.9165273614,209.1368026374002,engineering_smoke_test
0.09672399893363569,0.2818199408059593,0.2883359090228873,0.832919682679416,0.899422771275141,1.3779600364115132,1.4492740797512669,0.7310841065084517,0.4249359089634086,0.16953470286456154,0.6378448477704913,0.4120902360140578,0.43341148511244104,0.42706099915289975,2,0.08981748601441139,11,96.621049598759,26.19040784571415,123,38.32800941588688,12.931706987494433,2.963878585630796,2.809451112410993,8.971139137510283,2.5941687780416998,0.13537855776335828,0.09978056055493756,6.566142738951174,24.769804181869223,19.82462193543948,51.23054225635692,4.5493795444343,3.239159651504706,0.8395053967577074,0.6507705760518727,1.1316390904023157,2208.8118080260974,sample_0079,78,5452.112458981945,495.6465871801768,30.903962236520925,15317.443412876659,3221.4201650228406,3318.0412146215995,0.6085790121873543,True,196.8,6.0515392000715,0.2521474666696458,1.1978316777748739,2.2132960592561037,5.728497376073402,0.65,262472.8762381782,141522.66508118092,262472.8762381782,141522.66508118092,1.0,262472.8762381782,141522.66508118092,57694.21383170522,43691.166940610216,79074.02398350342,31240.77138245265,9805.59116925873,221505.76730753022,409674.94018368365,487995.600464164,709501.3677716942,130.13329660925172,engineering_smoke_test
0.06340572033539288,0.34607802749953775,0.2547831038208646,1.813341397197323,1.7657840354666168,1.0997341992358487,1.6398091866485784,0.5406740800332199,0.2963535320467481,0.1675553490746164,0.5260141342810729,0.40865090487764116,0.5525492545526299,0.21646194993288057,2,0.14494718162318812,8,106.42714588283538,29.84970799784959,183,45.93577272255724,17.510203717505888,2.623371690223843,2.921858710732913,39.01195194319121,2.665420959096274,0.19647132325059705,0.1873114838511129,4.937260564109587,24.67974217027018,21.974476653472465,54.29539793691885,4.464058541751327,3.337175605670429,0.925399375656539,0.6303985045104117,1.0135419659970741,2076.7289174140537,sample_0080,79,6434.757906344219,804.3447382930274,23.374869685863302,18801.453440109337,5462.496563606474,5568.92370948931,0.8654441690803538,True,292.8,5.689668266887819,0.2370695111203258,1.6795430739689952,3.234348174943485,5.798177115937231,0.65,320674.51356594445,181166.64684940927,320674.51356594445,181166.64684940927,1.0,320674.51356594445,181166.64684940927,71834.7464682079,54287.417941560016,65977.83647338653,35618.68082279478,10462.766778278434,238181.44848422767,959403.9924354699,1036745.882559955,1274927.3310441826,198.13135934565526,engineering_smoke_test
0.10674128236756011,0.2550432735762306,0.23675434065830858,1.4153787753322837,1.447629332855635,0.9624714016361735,1.8682668908139646,0.7345014920993695,0.3950570556524279,0.25888737609791024,0.3248029780910762,0.4377645239307716,0.639667927932325,0.4277021168295347,1,0.11264072489501578,8,83.98255219158472,23.450495405307855,102,36.251225968855806,12.103901272477346,2.9950034416825795,2.8710741578211225,46.68791555801591,3.878457042000656,0.06288090058088626,0.09818866279209372,5.086572961897483,25.39926221615645,20.842159907897525,50.94375618896298,3.1565570665525406,2.974068368670516,0.8543623275971721,0.5850079677749269,0.5675332725500102,2505.719099683222,sample_0094,93,3510.250081066381,438.7812601332976,22.96859326256898,10078.188295239186,2391.950531341401,2475.9330835329856,0.7053437864406573,True,163.20000000000002,6.8649838347485534,0.2860409931145231,1.1914676222668743,2.391279939674846,3.692683515405571,0.55,146236.86263122258,87997.24788159279,146236.86263122258,87997.24788159279,1.0,146236.86263122258,87997.24788159279,46327.9641546086,29588.172487416556,44739.97322317038,34113.7472137224,4083.129440524185,158852.9865194421,156549.5973281879,183235.6042294977,342088.5907489398,97.45419353284838,engineering_smoke_test
0.05198523825203974,0.57984045179746,0.2610076227797263,1.9754025903217822,1.8182969131762738,1.393383393205646,1.7745529316172688,0.33920240734013896,0.41371323706914576,0.29121042340706804,0.5139494378944363,0.3360125186487881,0.506670484283567,0.6484477374033939,3,0.11381822982935441,9,95.51354554620924,22.946296063985574,186,36.88729589053885,15.713440368986136,2.34749965789439,3.273123605249249,20.464277078514602,2.8173991875097295,0.10981623963580461,0.1301460794135432,6.96729557447309,25.608994751421587,21.361212384476843,51.43312368062151,4.510953380337468,3.2508874130181202,0.8397787595455247,0.5748504764193737,0.82341655300562,2189.3461610896156,sample_0099,98,5216.636919142166,579.6263243491296,29.45811244724324,17074.697440058942,4268.011067901317,4363.5246134475265,0.8364631622024161,True,297.6,5.998208660519495,0.24992536085497896,2.778092284608225,2.2771331985514047,3.263943017218692,0.75,311932.0917166934,136025.01138972366,311932.0917166934,136025.01138972366,1.0,311932.0917166934,136025.01138972366,69149.92583970299,41842.42457767499,79573.6500597907,32177.58377397281,8924.438438889838,231668.02269003133,505342.11195245944,601756.2437825205,833424.2664725519,159.7627512496311,engineering_smoke_test
0.052375312300340406,0.40513190144048145,0.2919051167910215,1.7665874986409622,1.7623250216504225,1.9359430205389305,1.6941557893979629,0.7819427539875766,0.4463750066229858,0.23223108480050098,0.5965057758968564,0.3202630077634855,0.6071772157864073,0.30979430781748424,1,0.11667004776442769,6,136.3909677974665,27.59161948209008,118,41.36419980505812,18.0,2.0927224888884632,3.131751120271852,28.97650689291108,2.63678753639316,0.07748978378292368,0.108403753968571,6.514227913817087,25.645172643304615,20.476025981196248,50.51409879819372,4.4328437868815715,2.5897777661298136,0.8221809423078433,0.6202042440398673,1.1920844179203485,2016.2023662153263,sample_0110,109,4467.333578946276,744.5555964910461,18.79050672163111,13990.576940493063,3255.8110988866297,3392.2020666840963,0.7593348485707274,True,188.8,5.523842099220072,0.23016008746750302,1.1088659974153146,2.100268799020401,4.136055758465987,0.55,233945.30830452134,127329.91170280719,233945.30830452134,127329.91170280719,1.0,233945.30830452134,127329.91170280719,52775.44609102903,49166.34676846814,58673.966971807684,23749.673310302074,9036.302716341095,193401.73585794802,220514.33415703726,268206.5745017861,461608.3103597341,103.32971608281267,engineering_smoke_test
0.09118665891167416,0.36801792608076067,0.23291103284814363,1.9937857095112048,1.2763207025485128,1.424748651840557,1.2476677142716088,0.6287147532464296,0.42100134462872674,0.2063248510788756,0.5446890060833762,0.4359371874772242,0.3093018372335118,0.26179016799156984,2,0.10021215754738497,17,146.80827446982192,29.659862562063214,215,41.509908166854075,15.940026198698488,2.604130485697908,2.913212140047966,39.80634584541348,3.728809135914486,0.11296921309509196,0.08287271723388971,4.470288758580981,25.935764338642656,20.702790689816954,53.10898071168973,3.615764795768706,3.0770342127736496,0.8320015851777842,0.5677238912916116,1.1186575241571481,2322.1205595039546,sample_0114,113,11248.37340264878,661.6690236852223,49.52460638081542,32768.897952389074,6376.870450843591,6523.678725313413,0.5799664086344439,True,344.0,6.361974135627273,0.26508225565113636,1.4205464200361184,2.2352893256953403,4.676725902240984,0.65,565955.1858147036,310660.65953319916,565955.1858147036,310660.65953319916,1.0,565955.1858147036,310660.65953319916,156524.3365600008,100961.06772019558,116764.29614951616,97396.78972531258,24989.371092590736,496635.8612476159,628543.6842806083,755459.7196426007,1252095.5808902166,111.31347938675042,engineering_smoke_test
0.08797172689966062,0.2578046066394893,0.2574533310303273,1.6170610719716008,1.093461939915802,1.6551646651152705,1.886637520082012,0.6662941652185765,0.3206146953336808,0.3078414396690624,0.44151142416795475,0.4092592597862406,0.4470471570341495,0.3997189504659961,1,0.11179880381505036,13,119.0087452072897,29.34322132072255,203,42.17031024509985,18.0,2.2352889619627296,2.986725122923375,0.7235977239099074,3.732243247643435,0.11971680164919343,0.11662352224742598,4.533577062967859,25.76126689354193,21.78399021491422,53.346485029768786,4.79899849360404,3.761015583071714,0.8309798649564888,0.6889827678283547,0.9255657231819453,2242.5925267607126,sample_0120,119,9867.852597353365,759.0655844117973,38.827426598003875,29472.563261819974,5956.6739281066775,6075.682673313967,0.615704644285375,True,324.8,6.144089114412911,0.256003713100538,1.330838596826001,2.979008624851854,3.0784255565950644,0.55,426189.5848808382,278620.65391988313,426189.5848808382,278620.65391988313,1.0,426189.5848808382,278620.65391988313,88808.02639318407,74081.22826556512,100326.1222539528,82592.94749904194,14798.439854331295,360606.7642660752,632828.8575844581,761545.3565984946,1122152.1208645697,113.71796546348287,engineering_smoke_test
0.08747234907106044,0.3468171736238417,0.21076483005014382,1.003469773130689,1.2699184000990091,1.2775977773438447,1.7900629573956042,0.5898571453316424,0.26136353009411256,0.282002598287704,0.3737734434097487,0.22589246209592184,0.4427209978112775,0.31298266587595835,1,0.11362762956820496,14,125.34257716123122,28.841332283937696,236,46.67353745002713,18.0,2.306851405424069,2.8078443248028746,4.916496724199499,3.2292507002562134,0.15647266459810683,0.0993517518566047,4.506524474824633,25.366365933319457,19.607134607485996,54.31319311072147,3.93650041119811,3.5909051983694606,0.9494390454146688,0.5880080558868045,1.064151117891448,2541.4375080662517,sample_0123,122,11761.731437406837,840.1236741004884,39.30982054724024,33025.110866378345,6806.554419009296,6931.896996170527,0.5893602513422832,True,377.6,6.962842487852744,0.29011843699386436,1.525325737620349,3.686088512195703,3.376066618080527,0.55,580331.5298224845,281116.1456198372,580331.5298224845,281116.1456198372,1.0,580331.5298224845,281116.1456198372,147423.2107715836,78285.59376824678,134707.70213629963,96527.81070726989,25315.849115139063,482260.1664985389,985821.6946427248,1038320.1527299373,1520580.3192284764,129.28201322404328,engineering_smoke_test
0.06957246580431964,0.42812913957236476,0.2681271783275516,1.242841910117011,1.9545821008424378,1.8426922600307247,1.1014037105345311,0.6427116161026303,0.40296739216505023,0.34453394327581444,0.21574850434214107,0.4132481218311165,0.30087023209921715,0.22204340841836626,2,0.12994185159710359,13,94.90024968726283,25.436570473008835,225,44.9706773942799,18.0,2.173991198156193,3.2485534188498235,68.57890953891656,3.855775004532103,0.11783942922730536,0.225832147239377,6.644346007397277,24.221378034525763,20.894148307944345,51.76004702811757,3.41633479186434,3.025658760381658,0.9032085937439549,0.6667395948116702,0.5023535420736234,2206.5008075080295,sample_0126,125,10523.138510261497,809.4721930970383,42.231194445047706,34184.977584540226,5723.228356426988,5818.128606114251,0.5528891024707867,True,360.0,6.045207691802821,0.2518836538251175,1.3859077741024006,2.341590370444696,2.7324716418128254,0.65,560908.0627672033,263699.54631663905,560908.0627672033,263699.54631663905,1.0,560908.0627672033,263699.54631663905,164184.16137169866,87154.42394547357,154277.15374828197,89528.4490799719,9471.992855870485,504616.1810012966,661848.786700234,732775.1211453348,1237391.3021466313,117.58766654453953,engineering_smoke_test
0.053659832025907045,0.49846265431235837,0.20668095686229668,1.8560388307994442,1.2523243886435775,1.2444783876320975,1.0385715656643462,0.5626386028535847,0.4481722029323224,0.23815443399273123,0.47249496996402224,0.3261290895432135,0.6434858811020021,0.24321742375237168,1,0.08486686423949633,11,99.28598197932521,23.19422555530414,196,41.32523754259416,17.804718558261655,2.321027283153467,2.966756303245767,81.13758156799759,3.6399722832357444,0.1310162741144646,0.10947179481142974,6.67581306513504,25.705515067287145,20.23824006890798,54.81858399056453,4.546731833748362,2.2365087778720185,0.9347686365622564,0.6125764075827964,0.7723488573001502,2963.5834400111285,sample_0131,130,8093.626461791173,735.7842237991975,32.63431933570344,24011.817321635695,4546.0682088396115,4645.354190818936,0.5739521353930743,True,313.6,8.119406684961996,0.3383086118734165,1.6073398322266021,2.0912851922924993,4.028956043919473,0.55,449455.9444005862,196986.15810484107,449455.9444005862,196986.15810484107,1.0,449455.9444005862,196986.15810484107,98852.52986870156,88077.525138206,160126.96911527123,87308.87514243828,14953.545666194772,449319.4449308118,694347.2154011598,742801.1469819096,1192120.5919127215,147.29127882792076,engineering_smoke_test
0.050832707571504245,0.3046490808192329,0.28378540773176797,1.0158243663426059,0.8565171477307195,0.9146117593223959,1.769689534754786,0.26659791557655244,0.3782976283756644,0.3817756342402919,0.6262623977122319,0.33498106694167845,0.4688364378446708,0.24758959387734925,2,0.09392147937978891,11,144.38558961466867,23.68831178056289,218,38.925870956446026,13.152346989892788,2.959614051116464,2.8197641077458178,39.0959552801504,3.7392536849484186,0.07864633556870337,0.10196229091298967,6.779725112297441,25.56549231193718,20.32489515887984,48.19784621755408,4.97424955243738,2.893740686547349,0.8984839360231787,0.5820120179519774,0.6647716798049972,2987.4774035979517,sample_0138,137,5631.632178732648,511.96656170296797,31.017405185203994,15879.874285616701,5164.05196816271,5308.437557777379,0.9426108434112966,True,348.8,8.184869598898498,0.34103623328743743,3.5809670615292353,2.50342127729905,2.449339502873025,0.65,255789.76918336004,115087.71907306463,255789.76918336004,115087.71907306463,1.0,255789.76918336004,115087.71907306463,51422.785786455606,39771.26202361308,114064.63008843496,62910.60202526786,9031.107166908343,277200.38709067984,386504.41997517477,430173.9902951408,707374.3773858206,125.60734702403973,engineering_smoke_test
0.06678789221252565,0.5036560717492233,0.21522723500994725,1.3351012323198743,1.3924513460783214,1.5796486644106733,1.9385545403471653,0.3270866464470098,0.3042811158164673,0.3893280967759031,0.504410743382963,0.34212871546912216,0.45807791947465054,0.6048552562739229,1,0.13337141552508827,9,128.76678048111012,23.65072914303739,236,49.89980948823592,18.0,2.560262508448393,2.8254175702650777,22.626337987460936,3.129791750405652,0.1381974453391145,0.15284542924335331,4.74000292808731,24.691184876116214,20.12252070364895,52.984936839619586,4.713368974705665,2.389396224306313,0.8262648669979761,0.6745215078600708,1.1543661076147855,2335.1666611780747,sample_0141,140,8083.769137094218,898.1965707882465,25.4287581323857,22840.02335391257,5581.572077756824,5710.338858237934,0.7063955886660273,True,377.6,6.397716879939931,0.2665715366641638,2.8872938726252975,3.146434642244339,2.3985276975414367,0.55,478178.6339408999,189057.25437120895,478178.6339408999,189057.25437120895,1.0,478178.6339408999,189057.25437120895,101451.55970327163,79123.44233577076,89476.7896731091,59080.91670413418,15212.862503308159,344345.57091959385,841265.3408316979,1018154.5584628598,1362500.1293824536,168.5476299824436,engineering_smoke_test
0.07826583995013414,0.5394239689919711,0.2007063829237089,0.9264149305855492,1.176535614569472,0.9944453313545114,1.3971774960322563,0.5049879828201302,0.2314272086539489,0.15021490348065053,0.33100069738296556,0.2548752214089867,0.2527135189552806,0.44419383033404447,1,0.10437186559135575,12,113.85225493568481,27.648726914450034,234,48.189705871254695,18.0,2.5309623715016922,2.919653247501739,78.86886991388295,3.8807435047994066,0.09715659504405993,0.0961137293048123,6.817783658658881,25.691995792109758,19.186229105551597,49.46900741847854,3.589606269593337,2.981600434297291,0.921516833220187,0.577512985646568,0.6764397934251287,2426.7566631749696,sample_0146,145,10408.976468191015,867.4147056825846,35.03583897002087,30390.601948523075,6469.802097981308,6583.654352916993,0.6324977650815241,True,374.40000000000003,6.648648392260191,0.27702701634417465,1.810245142499136,4.1810130987462735,6.48712906528487,0.55,597888.7416183177,224000.02437314342,597888.7416183177,224000.02437314342,1.0,597888.7416183177,224000.02437314342,166561.09241921175,75127.44558139835,172217.5765671705,98027.78661457387,14397.320640956934,526331.2218233114,532140.7180967715,577461.7444992694,1103792.9663225808,106.04241153735742,engineering_smoke_test
0.08688038762550124,0.35969376522594865,0.2591020942401339,1.9865270868398577,1.7157758484810155,0.8149012805039372,1.5953969282906821,0.6569896206996096,0.249715080055884,0.31418319810702905,0.6473762648736103,0.25779313916316793,0.25168297910665577,0.3687725022943571,3,0.14817057743010634,9,134.19254227242357,29.431231046242516,137,48.07827331892168,16.96995013686396,2.833141696420242,3.1832909563697656,42.2915175150128,2.6238673369518115,0.16127966972932695,0.18279842018764592,5.316237244148128,25.327092634061472,21.871357285928703,47.52328733481893,4.981577633425621,2.9197250467920863,0.8718848437038565,0.6078064685623666,0.5145016960495237,2872.7708721174095,sample_0148,147,7342.973107997561,815.8859008886179,28.64961860732789,23374.819887555026,4032.0786533352248,4166.271195607648,0.5673820582387774,True,219.20000000000002,7.870605129088793,0.3279418803786997,1.3520940612960193,3.8645639205137665,3.012856390873397,0.75,340144.959831613,193488.47586497857,340144.959831613,193488.47586497857,1.0,340144.959831613,193488.47586497857,68280.56990405862,66269.41673071755,112144.31953216452,55349.63989220619,9473.697305911228,311517.6433650581,487982.44529636006,559686.8082066439,871204.451571702,118.64464689688626,engineering_smoke_test
0.10308468557142456,0.4256319511535505,0.2435873432733196,1.635779357846849,1.7851128545073802,1.0246050847421833,1.6882307307296576,0.48337676607072544,0.3004711882642265,0.3696919563790294,0.6106049593371132,0.26972475471011254,0.39981529505083147,0.4549825572458172,2,0.12393223827832,10,115.8404540657598,25.806426571730043,239,44.427098388375704,16.394592774443765,2.7098628797678703,3.29911118351699,49.535919033782676,2.734355310400407,0.060097856247402826,0.11287033761654078,5.938562120858004,24.442805105900103,20.54034693496327,52.662271991616144,4.5732767096300275,2.6484173116611633,0.940859465664794,0.6193143109606704,0.8281421609806194,2148.6639299118133,sample_0151,150,7283.641862275666,728.3641862275666,32.9911118351699,24029.544324566166,6167.7359506434805,6283.576404709241,0.8626970578075663,True,382.40000000000003,5.886750492909077,0.2452812705378782,1.898779614975712,3.1881061181833723,2.5349547136339172,0.65,392680.8357889736,173560.67085626296,392680.8357889736,173560.67085626296,1.0,392680.8357889736,173560.67085626296,85864.21962224564,65533.732200006176,92939.08242406037,42792.930072651005,11506.85280849804,298636.8171274612,367344.0140379192,390434.5201845428,689071.3373120041,94.60532935878233,engineering_smoke_test
0.10086090445741622,0.3826157131082454,0.2508552145440894,1.1549897050126243,1.9016107371702513,1.875213563439327,1.0052840004187915,0.6472473354132978,0.20987821572209722,0.22463121691938837,0.2532086967288678,0.2655926668669596,0.561069403329583,0.41648327603112,1,0.09782330132617702,10,127.16401418343096,22.083649245825047,210,37.86441871648426,15.325499927353107,2.4706808192862577,3.0866038532549114,35.56549227452829,3.713184266917547,0.13650712292028783,0.1665081198756373,4.182947434706685,24.381092397189384,20.903768412700558,54.00339306318773,4.8237497928548905,2.2289801914716723,0.9022864222827525,0.63457759206399,0.7860493859605626,2026.5669196119961,sample_0153,152,5802.91146288747,580.2911462887471,30.866038532549112,17911.288881445562,4637.56634162326,4764.7303558066915,0.8210930644521345,True,336.0,5.552238135923277,0.2313432556634699,1.3750044291977703,4.6246679125770465,4.281741007835354,0.55,297219.60617761576,145182.74949664282,297219.60617761576,145182.74949664282,1.0,297219.60617761576,145182.74949664282,61615.88368821865,65134.1586848229,49191.413343946835,43667.00393618249,7493.792054155829,227102.25170732674,759253.090163274,841476.7987335892,1068579.0504409159,184.145330714593,engineering_smoke_test
0.10639313480190243,0.45507685855961844,0.23268545917281336,0.895800105871077,1.9445701715555364,1.1364790951244421,1.1084201369856368,0.6611343407025281,0.34082568678832026,0.3071353795105784,0.5356402812697191,0.3744417596920334,0.3164453641685085,0.5729537254389796,2,0.13552756307262423,16,136.20474475912104,28.021786451011813,164,36.423414140793945,13.83705060209034,2.632310539884238,3.141164838504216,28.36266676272028,3.8410997704284613,0.1524056633151541,0.21187605462975778,5.239793717171005,24.117598714119815,19.28749097314251,51.212346889923715,4.878955311663933,4.128191799116133,0.8419929876860638,0.6607711987424357,0.6464586124910829,2731.7363758591623,sample_0161,160,8063.881993072939,503.99262456705867,50.25863741606746,25329.982578488012,4595.572977965938,4731.777722725059,0.5867865783241577,True,262.40000000000003,7.484209248929212,0.3118420520387172,1.3425518951827398,2.794051155073529,3.08589322074684,0.65,449308.52306557307,189587.3436636363,449308.52306557307,189587.3436636363,1.0,449308.52306557307,189587.3436636363,92091.13311438377,45925.03277203058,115424.27072000924,84613.28130372863,11282.674191322081,349336.3921014743,614626.3791751013,729966.1495568941,1079302.5416583684,133.84403970513387,engineering_smoke_test
0.08591682072978077,0.49566980131183336,0.24239921080799456,1.0425644025452607,1.501545591534589,1.7274515673270416,1.8911813551053847,0.35497240818384646,0.34005421211183084,0.37467380993302807,0.33355776620184185,0.20476989774851417,0.3661888726724143,0.5737713075974704,3,0.1478405339229071,7,108.78006411386889,22.217191296511203,194,46.19879665227472,18.0,2.1912569952523464,3.1025692030752556,49.493391806235515,3.5874165507939364,0.13621281333357363,0.13893540695030943,6.008809474919431,24.613087863034487,20.813683248362008,47.75474921568702,4.961508501372572,2.5255562038675126,0.8871216552177974,0.6729591783064499,0.8595272260936839,2061.0280609924644,sample_0163,162,5821.048378186615,831.578339740945,21.71798442152679,18060.205427772955,4310.135111523174,4418.915175637043,0.7591270315148338,True,310.40000000000003,5.646652221897162,0.23527717591238176,2.647120364696296,2.8007075824461136,2.49898825989131,0.75,334249.9860824646,138295.26850453057,334249.9860824646,138295.26850453057,1.0,334249.9860824646,138295.26850453057,67368.62105345506,54758.34126864886,72089.75461254819,43039.47061713028,7923.667762615639,245179.85531439804,587764.7571098249,662552.5976654495,907732.4529798476,155.93968543216715,engineering_smoke_test
0.07751541579475765,0.4829450960972235,0.2276812562585987,1.2991380392138925,1.114315065098329,1.0574548436091873,1.6034956036100185,0.30317794116397323,0.4401250389192496,0.3664703344171375,0.2515072214409822,0.21136578939101935,0.3391494086376202,0.48882202472693426,3,0.1409614979699144,13,92.60440232647362,26.426647907840948,192,39.32840936356806,13.588771129910416,2.894184395894475,3.0750089701949737,70.89629818463331,3.1486119508237254,0.1569347415806147,0.2208809130004193,6.0143268342505705,25.104139406913486,21.254773467172658,48.17000849243283,4.405914051548724,4.111352682620656,0.8489321425061933,0.6564733398507459,0.6334296631096146,2460.3027690074186,sample_0166,165,6947.521798684379,534.4247537449522,39.975116612534656,21363.691851579584,5073.916398305462,5166.520800631936,0.7436494552072218,True,307.20000000000005,6.740555531527175,0.28085648048029893,3.128393003662334,2.1320815940296263,2.5587338321408106,0.75,381487.0033855481,167070.3159621008,381487.0033855481,167070.3159621008,1.0,381487.0033855481,167070.3159621008,86585.2122674639,40636.33768718838,102802.93139409383,53819.24649053248,8452.689458095083,292296.41729737364,678696.2949503602,799470.6066220232,1091767.0239193968,157.14481444680604,engineering_smoke_test
